"","Date","Country","City","co","humidity","no2","pm10","pressure","so2","temperature","wind-gust","wind-speed","dew","pm25","o3","wd","precipitation","wind gust","wind speed","THI","API"
"176",2019-02-04,"AT","Graz",0.1,73,7.4,11,1027.4,1.1,1.6,NA,3.5,NA,NA,NA,NA,NA,NA,NA,38.336,11
"177",2019-02-04,"AT","Innsbruck",0.1,87,18.8,13,1027.5,0.8,-7.2,0.6,1,NA,NA,NA,NA,NA,NA,NA,21.848,18.8
"178",2019-02-04,"AT","Linz",0.1,83.5,11.9,22,1033.6,1.6,0,2.5,1.2,NA,59,NA,NA,NA,NA,NA,34.376,59
"179",2019-02-04,"AT","Salzburg",0.1,86,24.7,19,1027.8,1.6,-1.6,3,1.8,NA,NA,NA,NA,NA,NA,NA,31.36,24.7
"180",2019-02-04,"AT","Vienna",0.1,71.4,7.8,11,1027.4,2.6,2.7,7.5,2.5,NA,42,NA,NA,NA,NA,NA,40.2062,42
"181",2019-02-05,"AT","Graz",0.1,76.5,16.5,25,1028.1,1.1,0,1,1.2,NA,NA,NA,NA,NA,NA,NA,35.384,25
"182",2019-02-05,"AT","Innsbruck",0.1,82.4,26.1,18,1031.3,1.1,-6.3,0.8,0.7,NA,NA,NA,NA,NA,NA,NA,24.3032,26.1
"183",2019-02-05,"AT","Linz",0.1,86,17,28,1033.8,1.6,-3.8,2.5,1.2,NA,78,NA,NA,NA,NA,NA,27.708,78
"184",2019-02-05,"AT","Salzburg",0.1,96,28.8,35,1029,1.6,-7.7,3.3,2.3,NA,NA,NA,NA,NA,NA,NA,19.024,35
"185",2019-02-05,"AT","Vienna",0.1,72.5,15.6,20,1028.7,2.6,1.1,3.7,1.6,NA,61,NA,NA,NA,NA,NA,37.6375,61
"186",2019-02-06,"AT","Graz",0.1,83.5,19.7,30,1027.7,1.1,-1.6,2.4,2.2,NA,NA,NA,NA,NA,NA,NA,31.76,30
"187",2019-02-06,"AT","Innsbruck",0.1,78.4,29.1,21,1029,1.1,-4.4,0.6,0.5,NA,NA,NA,NA,NA,NA,NA,28.1408,29.1
"188",2019-02-06,"AT","Linz",0.1,85.2,17.4,33,1033.3,1.6,-3,2.2,1.5,NA,89,NA,NA,NA,NA,NA,29.1752,89
"189",2019-02-06,"AT","Salzburg",0.1,89,30.7,37,1028,2.1,-6.1,3.9,1.8,NA,NA,NA,NA,NA,NA,NA,23.275,37
"190",2019-02-06,"AT","Vienna",0.1,78,14.7,27,1027.8,3.1,0.4,4.3,1.8,NA,76,NA,NA,NA,NA,NA,35.8,76
"191",2019-02-07,"AT","Graz",0.1,84.5,22,39,1021.2,1.6,-1.5,3.1,2.2,NA,NA,NA,NA,NA,NA,NA,31.7645,39
"192",2019-02-07,"AT","Innsbruck",0.1,74,38,30,1018.9,1.6,1.3,1.2,0.5,NA,NA,NA,NA,NA,NA,NA,37.746,38
"193",2019-02-07,"AT","Linz",0.1,85,23.4,46,1023,2.1,-1.3,1.7,1,NA,104,NA,NA,NA,NA,NA,32.015,104
"194",2019-02-07,"AT","Salzburg",0.1,86,36.2,37,1018,2.1,-4.5,2.9,1.7,NA,NA,NA,NA,NA,NA,NA,26.546,37
"195",2019-02-07,"AT","Vienna",0.1,77.5,17.9,32,1018.8,2.6,0.8,2.5,1.5,NA,87,NA,NA,NA,NA,NA,36.5,87
"196",2019-02-08,"AT","Graz",0.1,84,22.4,38,1021.3,1.6,-0.3,2.5,2.2,NA,NA,NA,NA,NA,NA,NA,33.812,38
"197",2019-02-08,"AT","Innsbruck",0.1,83,32.7,27,1019.5,1.1,0.9,1.2,1,0.5,NA,NA,NA,NA,NA,NA,35.915,32.7
"198",2019-02-08,"AT","Linz",0.1,81.5,23.8,39,1021.2,2.1,1.6,2.1,1,1.5,97,NA,NA,NA,NA,NA,37.248,97
"199",2019-02-08,"AT","Salzburg",0.1,77.5,26.6,12,1020,1.6,1.4,2.3,3.5,1,NA,NA,NA,NA,NA,NA,37.445,26.6
"200",2019-02-08,"AT","Vienna",0.1,77.5,17.6,31,1020.2,2.6,3.7,4,2.3,1.5,85,NA,NA,NA,NA,NA,41.0675,85
"201",2019-02-09,"AT","Graz",0.1,81.2,18.8,35,1017.5,1.6,1.3,2.3,1.7,NA,NA,NA,NA,NA,NA,NA,36.8028,35
"202",2019-02-09,"AT","Innsbruck",0.1,73,26.6,17,1017.2,1.1,2.5,1.7,1.1,NA,NA,NA,NA,NA,NA,NA,39.713,26.6
"203",2019-02-09,"AT","Linz",0.1,80.7,22.4,17,1020.2,1.6,2.7,1.5,0.9,1,57,NA,NA,NA,NA,NA,39.1181,57
"204",2019-02-09,"AT","Salzburg",0.1,75,20.2,16,1016,2.1,4,4.5,3,1,NA,NA,NA,NA,NA,NA,41.8,20.2
"205",2019-02-09,"AT","Vienna",0.1,80,13.8,40,1016.2,2.6,3.7,1.8,4,1,108,NA,NA,NA,NA,NA,40.8,108
"206",2019-02-10,"AT","Graz",0.1,75.2,16,30,1013.4,1.1,4.1,4.6,2.2,NA,NA,NA,NA,NA,NA,NA,41.9344,30
"207",2019-02-10,"AT","Innsbruck",0.1,74,12.4,12,1007.6,0.6,3.4,10.5,4.2,1,NA,NA,NA,NA,NA,NA,40.98,12.4
"208",2019-02-10,"AT","Linz",NA,86,NA,NA,1010.3,NA,4.3,1.5,0.7,1.5,NA,NA,NA,NA,NA,NA,41.154,NA
"209",2019-02-10,"AT","Salzburg",0.1,66.5,11,9,1006.5,3.1,3.5,3.7,4.1,1,NA,NA,NA,NA,NA,NA,41.9515,11
"210",2019-02-10,"AT","Vienna",0.1,85,8.7,40,1008.9,2.6,3.8,3.2,3,2,112,NA,NA,NA,NA,NA,40.43,112
"211",2019-02-11,"AT","Graz",0.1,75.2,8.3,8,1007.2,0.6,5.4,8.8,5,NA,NA,NA,NA,NA,NA,NA,43.952,8.3
"212",2019-02-11,"AT","Innsbruck",0.1,77,18.3,8,1016,0.6,-0.7,13.1,5.5,NA,NA,NA,NA,NA,NA,NA,34.213,18.3
"213",2019-02-11,"AT","Linz",0.1,84.4,9.6,3,1010.7,2.1,3.8,16.2,8.6,1,9,NA,NA,NA,NA,NA,40.4936,9.6
"214",2019-02-11,"AT","Salzburg",0.1,83.8,11.5,6,1014.5,1.1,2,11.8,5.9,NA,NA,NA,NA,NA,NA,NA,37.6088,11.5
"215",2019-02-11,"AT","Vienna",0.1,69.2,6.4,5,1006.9,2.6,6.6,11,4,0.5,13,NA,NA,NA,NA,NA,46.2824,13
"216",2019-02-12,"AT","Graz",0.1,47.2,5.5,8,1022.1,1.1,4.4,11.8,6.7,NA,NA,NA,NA,NA,NA,NA,45.2,8
"217",2019-02-12,"AT","Innsbruck",0.1,80,19.7,11,1031,0.6,-1.6,18.8,4.1,NA,NA,NA,NA,NA,NA,NA,32.32,19.7
"218",2019-02-12,"AT","Linz",0.1,84.9,12.8,10,1028.3,2.1,1.6,17,9.5,NA,34,NA,NA,NA,NA,NA,36.8128,34
"219",2019-02-12,"AT","Salzburg",0.1,69,13.3,13,1032,2.1,1,12.6,5.4,NA,NA,NA,NA,NA,NA,NA,37.954,13.3
"220",2019-02-12,"AT","Vienna",0.1,66.1,5.5,5,1024.2,1.6,3.3,11.4,3.5,NA,17,NA,NA,NA,NA,NA,41.7029,17
"221",2019-02-13,"AT","Graz",0.1,59.5,17,17,1034.1,1.1,1.6,3,2.7,NA,NA,NA,NA,NA,NA,NA,40.064,17
"222",2019-02-13,"AT","Innsbruck",0.1,77,22.9,20,1037,1.1,-1.8,1.6,0.5,NA,NA,NA,NA,NA,NA,NA,32.486,22.9
"223",2019-02-13,"AT","Linz",0.1,84.5,15.1,19,1035.4,2.6,1,6.7,2,NA,55,NA,NA,NA,NA,NA,35.877,55
"224",2019-02-13,"AT","Salzburg",0.1,74,21.5,21,1036.5,1.6,1,4.8,3.3,NA,NA,NA,NA,NA,NA,NA,37.284,21.5
"225",2019-02-13,"AT","Vienna",0.1,68.5,8.7,13,1034.1,2.6,5.5,7.6,2.3,NA,42,NA,NA,NA,NA,NA,44.7035,42
"226",2019-02-14,"AT","Graz",0.1,67.7,21.5,24,1034.4,1.3,3.1,2,2.2,NA,NA,NA,NA,NA,NA,NA,41.2299,24
"227",2019-02-14,"AT","Innsbruck",0.1,68.6,28.8,21,1037.6,1.1,0,2,0.5,NA,NA,NA,NA,NA,NA,NA,36.5216,28.8
"228",2019-02-14,"AT","Linz",0.1,83,22.4,28,1036.7,1.6,0,1.6,1,NA,68,NA,NA,NA,NA,NA,34.448,68
"229",2019-02-14,"AT","Salzburg",0.1,82,27,25,1036,1.6,1,3.8,2,0.5,NA,NA,NA,NA,NA,NA,36.212,27
"230",2019-02-14,"AT","Vienna",0.1,60.5,10.1,12,1034.4,2.6,6.8,5.4,2.8,1,38,NA,NA,NA,NA,NA,47.242,38
"231",2019-02-15,"AT","Graz",0.1,73.5,20.6,24,1033.3,1.6,2.2,3,1.5,NA,NA,NA,NA,NA,NA,NA,39.193,24
"232",2019-02-15,"AT","Innsbruck",0.1,77,28.4,25,1035.5,1.1,0.1,2.5,0.5,NA,NA,NA,NA,NA,NA,NA,35.469,28.4
"233",2019-02-15,"AT","Linz",0.1,83,24.7,30,1034.3,1.6,1.9,1.7,1,1,78,NA,NA,NA,NA,NA,37.545,78
"234",2019-02-15,"AT","Salzburg",0.1,71.5,26.6,21,1034,1.6,-1.2,2.3,2.8,NA,NA,NA,NA,NA,NA,NA,34.286,26.6
"235",2019-02-15,"AT","Vienna",0.1,68,14.7,22,1033,3.3,5.4,2.6,1.7,1,63,NA,NA,NA,NA,NA,44.6,63
"236",2019-02-16,"AT","Graz",0.1,64,18.8,25,1031.4,1.6,3.8,4,2,NA,NA,NA,NA,NA,NA,NA,42.656,25
"237",2019-02-16,"AT","Innsbruck",0.1,66.5,30.7,22,1032,1.1,0.5,3.3,1,NA,NA,NA,NA,NA,NA,NA,37.5565,30.7
"238",2019-02-16,"AT","Linz",NA,73.2,NA,NA,1034,NA,0.5,1,0.5,NA,NA,NA,NA,NA,NA,NA,36.6252,NA
"239",2019-02-16,"AT","Salzburg",0.1,69,24.7,24,1029.7,1.6,-1.8,2.4,2.5,NA,NA,NA,NA,NA,NA,NA,33.782,24.7
"240",2019-02-16,"AT","Vienna",0.1,61,25.6,27,1029.4,3.1,5.5,2.3,1.2,1,72,NA,NA,NA,NA,NA,45.371,72
"241",2019-02-17,"AT","Graz",0.1,62.5,18.6,27,1027.8,1.6,5.1,2.8,2.7,NA,NA,NA,NA,NA,NA,NA,44.6675,27
"242",2019-02-17,"AT","Innsbruck",0.1,63.5,27.7,20,1026.2,1.1,0.6,3,0.7,NA,NA,NA,NA,NA,NA,NA,38.117,27.7
"243",2019-02-17,"AT","Linz",NA,81.2,NA,NA,1027.4,NA,0.3,1.6,0.7,1.5,NA,NA,NA,NA,NA,NA,35.1908,NA
"244",2019-02-17,"AT","Salzburg",0.1,64,18.3,16,1027,1.6,-1.6,4.7,3.8,NA,NA,NA,NA,NA,NA,NA,34.88,18.3
"245",2019-02-17,"AT","Vienna",0.1,70.5,21.1,46,1026.1,3.6,5,2.2,1.5,2,114,NA,NA,NA,NA,NA,43.773,114
"246",2019-02-18,"AT","Graz",0.1,68,19.7,33,1024.4,1.6,4.7,2.6,2,NA,NA,NA,NA,NA,NA,NA,43.564,33
"247",2019-02-18,"AT","Innsbruck",0.1,57.6,30.7,28,1023.3,1.1,1.5,3,1,NA,NA,NA,NA,NA,NA,NA,40.1696,30.7
"248",2019-02-18,"AT","Linz",0.1,75.5,33.4,48,1024.2,4.1,2.5,1.2,0.7,NA,93,NA,NA,NA,NA,NA,39.4155,93
"249",2019-02-18,"AT","Salzburg",0.1,66.5,31.1,32,1022,1.6,-2,4,2.3,NA,NA,NA,NA,NA,NA,NA,33.894,32
"250",2019-02-18,"AT","Vienna",0.1,72.2,25.2,55,1021.4,3.6,5.5,2.8,1.4,2,140,NA,NA,NA,NA,NA,44.3742,140
"251",2019-02-19,"AT","Graz",0.1,67.7,20.6,33,1019.6,1.6,4.4,2.8,2.7,NA,NA,NA,NA,NA,NA,NA,43.15,33
"252",2019-02-19,"AT","Innsbruck",0.1,62.6,31.1,28,1021.4,1.1,2.7,2,0.7,NA,NA,NA,NA,NA,NA,NA,41.2358,31.1
"253",2019-02-19,"AT","Linz",0.1,81.5,22.4,40,1019.6,1.6,4.4,2,1,1.5,91,NA,NA,NA,NA,NA,41.77,91
"254",2019-02-19,"AT","Salzburg",0.1,62.5,26.6,32,1021,2.1,4.5,5.4,3.6,0.5,NA,NA,NA,NA,NA,NA,43.8125,32
"255",2019-02-19,"AT","Vienna",0.1,57,17,29,1018.9,2.6,8.3,4.6,1.8,0.5,70,NA,NA,NA,NA,NA,49.563,70
"256",2019-02-20,"AT","Graz",0.1,68.2,22.9,39,1023.6,1.6,6.6,2.8,2.2,NA,NA,NA,NA,NA,NA,NA,46.3604,39
"257",2019-02-20,"AT","Innsbruck",0.1,71.7,31.6,40,1024,1.1,2.5,2,0.7,0.5,NA,NA,NA,NA,NA,NA,39.8677,40
"258",2019-02-20,"AT","Linz",0.1,83,17.4,32,1025,1.6,4.4,3,1.7,2.5,82,NA,NA,NA,NA,NA,41.62,82
"259",2019-02-20,"AT","Salzburg",0.1,80,25.6,47,1025,1.6,4,3,2,2,NA,NA,NA,NA,NA,NA,41.28,47
"260",2019-02-20,"AT","Vienna",0.1,61.5,10.6,24,1022.9,2.1,7.9,5,2.6,1.5,68,NA,NA,NA,NA,NA,48.7225,68
"261",2019-02-21,"AT","Graz",0.1,65,17.9,37,1026.6,1.6,8.7,3.5,2.2,NA,NA,NA,NA,NA,NA,NA,49.655,37
"262",2019-02-21,"AT","Innsbruck",0.1,65,27,33,1028,1.1,5,2.7,1,NA,NA,NA,NA,NA,NA,NA,44.29,33
"263",2019-02-21,"AT","Linz",0.1,81.1,19.2,40,1026.5,1.6,10,2.1,1.5,1,93,NA,NA,NA,NA,NA,50.8316,93
"264",2019-02-21,"AT","Salzburg",0.1,75.5,26.1,50,1027.8,2.6,6,5,3,3,NA,NA,NA,NA,NA,NA,44.858,50
"265",2019-02-21,"AT","Vienna",0.1,61.4,11.5,29,1024.6,3.1,10.5,5.6,2.6,2.5,78,NA,NA,NA,NA,NA,52.4054,78
"266",2019-02-22,"AT","Graz",0.1,59,9,11,1024.6,1.1,7.7,7.3,7.7,NA,NA,NA,NA,NA,NA,NA,48.607,11
"267",2019-02-22,"AT","Innsbruck",0.1,87,29.5,27,1030,1.1,4.5,19.6,3.3,3.5,NA,NA,NA,NA,NA,NA,41.387,29.5
"268",2019-02-22,"AT","Linz",0.1,85.7,8.7,22,1028.1,1.1,6.1,8.8,5.1,5.5,61,NA,NA,NA,NA,NA,44.1669,61
"269",2019-02-22,"AT","Salzburg",0.1,87,17.9,23,1031,1.1,5.5,9.9,4.8,5,NA,NA,NA,NA,NA,NA,43.057,23
"270",2019-02-22,"AT","Vienna",0.1,69,6.9,12,1025.6,2.6,7.5,7,3,5,50,NA,NA,NA,NA,NA,47.639,50
"271",2019-02-23,"AT","Graz",0.1,43.2,5.3,10,1038.6,0.6,0.6,3.8,4.2,NA,NA,NA,NA,NA,NA,NA,40.9184,10
"272",2019-02-23,"AT","Innsbruck",0.1,65.7,14.2,14,1034.7,NA,1.2,7,2.8,2,NA,NA,NA,NA,NA,NA,38.6876,14.2
"273",2019-02-23,"AT","Linz",0.1,63,6.9,14,1041,1.6,0,3.7,1.8,NA,50,NA,NA,NA,NA,NA,37.328,50
"274",2019-02-23,"AT","Salzburg",0.1,63.5,14.7,13,1038,1.6,-0.5,8.6,2.8,NA,NA,NA,NA,NA,NA,NA,36.5385,14.7
"275",2019-02-23,"AT","Vienna",0.1,44.5,6,10,1041.3,2.6,-1.2,5.6,2.4,NA,34,NA,NA,NA,NA,NA,38.498,34
"276",2019-02-24,"AT","Graz",0.1,41.2,14.7,20,1038.6,1.1,1.1,2.5,1.2,NA,NA,NA,NA,NA,NA,NA,41.8004,20
"277",2019-02-24,"AT","Innsbruck",0.1,67.8,20.2,20,1037.3,0.6,0.6,1.3,0.6,NA,NA,NA,NA,NA,NA,NA,37.5236,20.2
"278",2019-02-24,"AT","Linz",0.1,63.2,17.4,17,1042.7,1.8,7.5,0.7,1,NA,53,NA,NA,NA,NA,NA,48.0392,53
"279",2019-02-24,"AT","Salzburg",0.1,61.4,19.7,19,1037.5,1.6,0,3.2,1.8,NA,NA,NA,NA,NA,NA,NA,37.5584,19.7
"280",2019-02-24,"AT","Vienna",0.1,46.1,11.5,20,1038.5,3.1,2.1,3.5,2.3,NA,59,NA,NA,NA,NA,NA,42.4097,59
"281",2019-02-25,"AT","Graz",0.1,50.3,22.9,30,1034.8,1.6,4.7,2.8,3.8,NA,NA,NA,NA,NA,NA,NA,45.2809,30
"282",2019-02-25,"AT","Innsbruck",0.1,65.8,24.3,22,1037.5,1.1,2,2.2,1.5,-1.5,NA,NA,NA,NA,NA,NA,39.8408,24.3
"283",2019-02-25,"AT","Linz",0.1,75,23.8,28,1037.3,2.1,2.6,3.1,1.3,1,68,NA,NA,NA,NA,NA,39.63,68
"284",2019-02-25,"AT","Salzburg",0.1,75,24.7,27,1036.9,1.6,2.7,2.8,1.8,1,NA,NA,NA,NA,NA,NA,39.785,27
"285",2019-02-25,"AT","Vienna",0.1,45.2,9.6,12,1033.6,3.1,10,5.8,3.1,1,30,NA,NA,NA,NA,NA,52.4112,30
"286",2019-02-26,"AT","Graz",0.1,38.5,10.6,16,1028.7,1.1,12.3,7.8,13,NA,NA,NA,NA,NA,NA,NA,55.4315,16
"287",2019-02-26,"AT","Innsbruck",0.1,52.8,23.8,22,1032.8,1.1,4.8,4.3,1.2,-1,NA,NA,NA,NA,NA,NA,45.1712,23.8
"288",2019-02-26,"AT","Linz",0.1,70,20.6,27,1033.6,1.6,6.9,2.4,1.1,2.5,70,NA,NA,NA,NA,NA,46.67,70
"289",2019-02-26,"AT","Salzburg",0.1,65,19.7,17,1032.5,2.6,7.5,5.3,2.8,1,NA,NA,NA,NA,NA,NA,47.915,19.7
"290",2019-02-26,"AT","Vienna",0.1,40.2,8.3,15,1028,3.1,11.1,9,4.1,-1.5,42,NA,NA,NA,NA,NA,53.9534,42
"291",2019-02-27,"AT","Graz",0.1,49.5,16,20,1026.3,1.6,7.2,3.6,6,NA,NA,NA,NA,NA,NA,NA,48.596,20
"292",2019-02-27,"AT","Innsbruck",0.1,63,25.9,22,1025.9,1.1,5.5,1.7,1,-0.5,NA,NA,NA,NA,NA,NA,45.193,25.9
"293",2019-02-27,"AT","Linz",0.1,63.7,21.8,29,1031.1,1.6,6.1,2,1.1,1,68,NA,NA,NA,NA,NA,45.9929,68
"294",2019-02-27,"AT","Salzburg",0.1,74.8,22,25,1030.5,1.6,2,1.1,0.8,0,NA,NA,NA,NA,NA,NA,38.7248,25
"295",2019-02-27,"AT","Vienna",0.1,56.7,10.6,23,1021.1,3.1,7.3,4.1,1.3,-1.5,59,NA,NA,NA,NA,NA,48.2143,59
"296",2019-02-28,"AT","Graz",0.1,35.5,16.5,20,1014.6,1.6,14.4,10.3,5.7,NA,NA,NA,NA,NA,NA,NA,57.92,20
"297",2019-02-28,"AT","Innsbruck",0.1,51.8,23.4,18,1019.1,1.1,6.2,5.5,1.2,-1.5,NA,NA,NA,NA,NA,NA,47.1124,23.4
"298",2019-02-28,"AT","Linz",0.1,63,15.6,25,1018,1.6,8.8,5.2,3.3,1,62,NA,NA,NA,NA,NA,49.912,62
"299",2019-02-28,"AT","Salzburg",0.1,51,14.7,25,1018,1.6,9.5,3.8,5.1,-1.5,NA,NA,NA,NA,NA,NA,51.501,25
"300",2019-02-28,"AT","Vienna",0.1,39.1,8.3,20,1011,2.1,14.4,9.1,4.4,-1.5,50,NA,NA,NA,NA,NA,57.92,50
"301",2019-03-01,"AT","Graz",0.1,45.7,12.4,17,1012.4,1.1,11.8,7.3,3.2,NA,NA,NA,NA,NA,NA,NA,54.6518,17
"302",2019-03-01,"AT","Innsbruck",0.1,71.7,25.6,20,1013.5,0.8,3.8,3.2,1.7,2,NA,NA,NA,NA,NA,NA,41.8398,25.6
"303",2019-03-01,"AT","Linz",0.1,81,10.6,11,1013.6,2.1,8.3,7.6,4.2,5,34,NA,NA,NA,NA,NA,48.099,34
"304",2019-03-01,"AT","Salzburg",0.1,81,17,8,1015,1.1,7,6.5,3.6,3.5,NA,NA,NA,NA,NA,NA,46.006,17
"305",2019-03-01,"AT","Vienna",0.1,60.6,5.5,9,1010,2.1,11.4,9,3.4,4,30,NA,NA,NA,NA,NA,53.702,30
"306",2019-03-02,"AT","Graz",0.1,71.5,10.1,14,1016.2,1.1,6.8,3.5,2.2,NA,NA,NA,NA,NA,NA,NA,46.406,14
"307",2019-03-02,"AT","Innsbruck",0.1,86,17.9,16,1017.5,0.6,3.6,2.6,1.4,3,NA,NA,NA,NA,NA,NA,39.992,17.9
"308",2019-03-02,"AT","Linz",0.1,88.5,10.3,22,1017,1.6,6.6,5.5,4,4.5,65,NA,NA,NA,NA,NA,44.777,65
"309",2019-03-02,"AT","Salzburg",0.1,80.5,15.4,22,1018,1.1,6.5,2.8,3.3,3,NA,NA,NA,NA,NA,NA,45.2405,22
"310",2019-03-02,"AT","Vienna",0.1,83,9.6,20,1016.1,1.6,5.7,3.3,0.6,2,65,NA,NA,NA,NA,NA,43.739,65
"311",2019-03-03,"AT","Graz",0.1,59.5,11.5,21,1018,1.1,8.7,4.1,4.2,NA,NA,NA,NA,NA,NA,NA,49.9685,21
"312",2019-03-03,"AT","Innsbruck",0.1,71.5,16.5,14,1017.5,1.1,1.4,1.4,1.2,0,NA,NA,NA,NA,NA,NA,38.225,16.5
"313",2019-03-03,"AT","Linz",0.1,75,12.4,12,1016,1.6,7.7,2.5,1,4,34,NA,NA,NA,NA,NA,47.535,34
"314",2019-03-03,"AT","Salzburg",0.1,67.5,11,10,1016,2.1,6,2,2.8,2,NA,NA,NA,NA,NA,NA,45.53,11
"315",2019-03-03,"AT","Vienna",0.1,69.2,5.1,8,1013.3,2.1,10,5.2,2.3,3.5,30,NA,NA,NA,NA,NA,51.3552,30
"316",2019-03-04,"AT","Graz",0.1,54.2,11.5,20,1006.6,1.6,8.8,10,5.5,NA,NA,NA,NA,NA,NA,NA,50.4048,20
"317",2019-03-04,"AT","Innsbruck",0.1,76.6,12.4,11,1005.9,0.6,0.5,7.2,2.3,-0.5,NA,NA,NA,NA,NA,NA,36.1526,12.4
"318",2019-03-04,"AT","Linz",0.1,73.1,13.3,12,1005.7,1.6,7.2,3.9,1.7,2,30,NA,NA,NA,NA,NA,46.8968,30
"319",2019-03-04,"AT","Salzburg",0.1,65,11,8,1005,1.1,7,3,5.6,0,NA,NA,NA,NA,NA,NA,47.19,11
"320",2019-03-04,"AT","Vienna",0.1,47.2,12.4,15,1001.2,1.6,11.4,5,3.7,3,38,NA,NA,NA,NA,NA,54.104,38
"321",2019-03-05,"AT","Graz",0.1,57.5,11,10,1011.2,1.1,6.2,6.5,3.5,NA,NA,NA,NA,NA,NA,NA,46.645,11
"322",2019-03-05,"AT","Innsbruck",0.1,79.6,19.2,13,1011.6,1.1,0.8,6.2,2,-2.5,NA,NA,NA,NA,NA,NA,36.2144,19.2
"323",2019-03-05,"AT","Linz",0.1,65,7.4,4,1008.6,5.6,6.6,10.5,5.2,0.5,11,NA,NA,NA,NA,NA,46.61,11
"324",2019-03-05,"AT","Salzburg",0.1,67.5,13.8,10,1011.1,2.6,5.1,13.3,4.3,-1.5,NA,NA,NA,NA,NA,NA,44.2025,13.8
"325",2019-03-05,"AT","Vienna",0.1,53.7,5.1,4,1009.2,2.6,9.9,11.6,3.9,-1,9,NA,NA,NA,NA,NA,51.9035,9
"326",2019-03-06,"AT","Graz",0.1,57.5,12.8,20,1015.4,1.6,10.4,7.3,2.7,NA,NA,NA,NA,NA,NA,NA,52.42,20
"327",2019-03-06,"AT","Innsbruck",0.1,51.2,12.2,15,1012.5,0.6,5,13.1,4.8,-2,NA,NA,NA,NA,NA,NA,45.5872,15
"328",2019-03-06,"AT","Linz",0.1,65,7.4,7,976.5,1.6,8,6.5,2.5,2.5,17,NA,NA,NA,NA,NA,48.64,17
"329",2019-03-06,"AT","Salzburg",0.1,75,16.5,13,1010.3,2.6,7,2.2,2.3,1,NA,NA,NA,NA,NA,NA,46.45,16.5
"330",2019-03-06,"AT","Vienna",0.1,62.8,7.8,10,1012.7,2.6,10.2,4.6,2,2,30,NA,NA,NA,NA,NA,51.9224,30
"331",2019-03-07,"AT","Graz",0.1,51.5,4.2,15,1008.7,1.1,12.5,15.8,11.7,NA,NA,NA,NA,NA,NA,NA,55.4215,15
"332",2019-03-07,"AT","Innsbruck",0.1,80.5,7.4,9,1009,0.6,4.7,4.5,3,3,NA,NA,NA,NA,NA,NA,42.3515,9
"333",2019-03-07,"AT","Linz",0.1,65,18.3,14,976.5,1.6,4.6,5.2,4.2,3.5,44,NA,NA,NA,NA,NA,43.71,44
"334",2019-03-07,"AT","Salzburg",0.1,81,13.8,10,1007.5,1.6,6,3.8,3,3.5,NA,NA,NA,NA,NA,NA,44.396,13.8
"335",2019-03-07,"AT","Vienna",0.1,59.1,10.6,14,1003.6,2.1,11,4.7,1.8,3.5,38,NA,NA,NA,NA,NA,53.1906,38
"336",2019-03-08,"AT","Graz",0.1,62.2,7.8,10,1015.6,1.1,10.1,3.3,2.3,NA,NA,NA,NA,NA,NA,NA,51.8054,10
"337",2019-03-08,"AT","Innsbruck",0.1,73.5,13.3,10,1016,0.6,5.4,1.6,1.5,3,NA,NA,NA,NA,NA,NA,44.105,13.3
"338",2019-03-08,"AT","Linz",0.1,65,10.1,5,976.5,1.1,5.5,5.2,3.3,2,13,NA,NA,NA,NA,NA,45.015,13
"339",2019-03-08,"AT","Salzburg",0.1,68,13.1,7,1017,1.6,6.6,7.2,4.1,2,NA,NA,NA,NA,NA,NA,46.376,13.1
"340",2019-03-08,"AT","Vienna",0.1,48.7,7.4,5,1014,2.1,11.4,6,2.8,1,11,NA,NA,NA,NA,NA,54.059,11
"341",2019-03-09,"AT","Graz",0.1,65.7,8.3,10,1019.5,1.3,9,5.8,2.6,NA,NA,NA,NA,NA,NA,NA,50.0522,10
"342",2019-03-09,"AT","Innsbruck",0.1,78,14.7,10,1020.6,0.6,5.6,3.5,1.2,2,NA,NA,NA,NA,NA,NA,44.016,14.7
"343",2019-03-09,"AT","Linz",0.1,66.5,10.1,6,1019.1,1.6,7.4,5.5,3.7,4,21,NA,NA,NA,NA,NA,47.665,21
"344",2019-03-09,"AT","Salzburg",0.1,70.5,11,7,1018,1.1,8.5,7.8,4.3,3,NA,NA,NA,NA,NA,NA,49.0405,11
"345",2019-03-09,"AT","Vienna",0.1,54.7,6.4,4,1016,1.6,10.7,6.4,3.2,1,13,NA,NA,NA,NA,NA,52.9361,13
"346",2019-03-10,"AT","Graz",0.1,56,8.3,13,1011.8,1.1,11.6,9.5,6.2,NA,NA,NA,NA,NA,NA,NA,54.112,13
"347",2019-03-10,"AT","Innsbruck",0.1,61,6.9,7,1012.4,0.8,7.5,5.7,2,2,NA,NA,NA,NA,NA,NA,48.191,7
"348",2019-03-10,"AT","Linz",0.1,71.2,5.5,4,1015.4,2.3,10,6.2,3.2,4.5,13,NA,NA,NA,NA,NA,51.2672,13
"349",2019-03-10,"AT","Salzburg",0.1,75,8.7,6,1011.5,1.1,8.8,17.9,4.6,2.5,NA,NA,NA,NA,NA,NA,49.24,8.7
"350",2019-03-10,"AT","Vienna",0.1,61.5,4.8,4,1008.5,1.8,10.5,7.6,4.3,4.5,13,NA,NA,NA,NA,NA,52.4015,13
